,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
475,1,CASH_IN,2,C1,5,6,C7,4,0,0
476,1,CASH_IN,1,C4,6,6,C7,2,1,0
477,1,CASH_IN,1,C1,6,6,C7,4,0,0
478,1,CASH_IN,2,C1,6,6,C1,2,0,0
479,1,CASH_IN,1,C1,6,6,C9,4,4,0
480,1,CASH_IN,2,C1,6,6,C1,4,4,0
481,1,CASH_IN,1,C8,6,6,C7,2,1,0
482,1,CASH_IN,1,C7,6,6,C4,5,5,0
483,1,CASH_IN,1,C3,6,6,C1,4,5,0
484,1,CASH_IN,1,C1,6,6,C1,3,1,0
485,1,CASH_IN,2,C2,6,6,C1,4,1,0
486,1,CASH_IN,1,C1,6,6,C5,1,1,0
487,1,CASH_IN,1,C6,6,6,C1,1,0,0
488,1,CASH_IN,1,C2,6,6,C1,3,1,0
489,1,CASH_IN,1,C2,6,6,C5,4,4,0
490,1,CASH_IN,1,C5,6,6,C4,1,2,0
491,1,CASH_IN,1,C1,6,6,C1,1,1,0
492,1,CASH_IN,1,C1,6,6,C7,2,0,0
493,1,CASH_IN,1,C8,6,6,C1,2,2,0
494,1,CASH_IN,1,C1,6,6,C1,2,2,0
495,1,CASH_IN,1,C1,6,6,C3,3,4,0
496,1,CASH_IN,2,C3,6,6,C7,2,1,0
497,1,CASH_IN,1,C9,6,6,C1,2,0,0
498,1,CASH_IN,1,C2,6,6,C4,5,5,0
499,1,PAYMENT,1,C2,1,1,M1,0,0,0
500,1,DEBIT,1,C6,1,1,C8,1,0,0
501,1,PAYMENT,1,C1,1,1,M7,0,0,0
502,1,PAYMENT,1,C1,2,2,M1,0,0,0
503,1,PAYMENT,1,C1,1,0,M1,0,0,0
504,1,PAYMENT,1,C3,1,1,M1,0,0,0
505,1,PAYMENT,1,C1,1,1,M4,0,0,0
506,1,PAYMENT,1,C2,1,1,M1,0,0,0
507,1,PAYMENT,1,C1,1,1,M1,0,0,0
508,1,PAYMENT,1,C1,1,1,M1,0,0,0
509,1,TRANSFER,2,C5,1,0,C1,3,0,0
510,1,PAYMENT,1,C5,1,1,M1,0,0,0
511,1,CASH_OUT,1,C1,1,0,C1,2,1,0
512,1,PAYMENT,1,C1,1,1,M2,0,0,0
513,1,PAYMENT,1,C2,1,1,M2,0,0,0
514,1,PAYMENT,1,C2,1,0,M1,0,0,0
515,1,CASH_OUT,1,C1,1,0,C1,1,1,0
516,1,TRANSFER,1,C4,1,1,C1,1,1,0
517,1,DEBIT,1,C9,1,0,C1,1,0,0
518,1,DEBIT,1,C2,1,0,C6,1,5,0
519,1,PAYMENT,1,C4,1,1,M1,0,0,0
520,1,PAYMENT,1,C1,1,1,M2,0,0,0
521,1,PAYMENT,1,C9,2,1,M4,0,0,0
522,1,PAYMENT,1,C5,1,1,M1,0,0,0
523,1,TRANSFER,2,C1,1,0,C1,4,5,0
524,1,PAYMENT,1,C1,1,1,M1,0,0,0
525,1,PAYMENT,1,C1,1,0,M1,0,0,0
526,1,CASH_OUT,1,C1,0,0,C1,2,4,0
527,1,CASH_OUT,1,C9,0,0,C2,2,4,0
528,1,PAYMENT,1,C8,1,0,M3,0,0,0
529,1,PAYMENT,1,C1,0,0,M1,0,0,0
530,1,PAYMENT,1,C8,1,1,M1,0,0,0
531,1,DEBIT,1,C1,2,2,C1,1,0,0
532,1,PAYMENT,1,C1,2,2,M2,0,0,0
533,1,PAYMENT,1,C1,2,2,M1,0,0,0
534,1,PAYMENT,1,C5,2,2,M1,0,0,0
535,1,PAYMENT,1,C2,2,2,M1,0,0,0
536,1,PAYMENT,1,C2,2,1,M1,0,0,0
537,1,PAYMENT,1,C8,1,1,M1,0,0,0
538,1,PAYMENT,1,C1,1,1,M8,0,0,0
539,1,PAYMENT,1,C1,1,1,M1,0,0,0
540,1,PAYMENT,1,C2,1,1,M1,0,0,0
541,1,PAYMENT,1,C3,1,1,M1,0,0,0
542,1,PAYMENT,1,C1,1,1,M1,0,0,0
543,1,PAYMENT,1,C1,1,1,M1,0,0,0
544,1,PAYMENT,1,C1,1,1,M1,0,0,0
545,1,PAYMENT,1,C2,1,1,M4,0,0,0
546,1,PAYMENT,1,C4,1,1,M1,0,0,0
547,1,TRANSFER,1,C1,1,0,C1,1,1,0
548,1,PAYMENT,1,C6,0,0,M1,0,0,0
549,1,PAYMENT,1,C1,0,0,M1,0,0,0
550,1,PAYMENT,1,C1,1,0,M1,0,0,0
551,1,PAYMENT,1,C1,1,1,M2,0,0,0
552,1,CASH_OUT,3,C2,1,0,C3,3,4,0
553,1,PAYMENT,1,C9,1,1,M7,0,0,0
554,1,PAYMENT,1,C1,1,1,M1,0,0,0
555,1,PAYMENT,1,C3,1,1,M3,0,0,0
556,1,PAYMENT,1,C1,1,1,M3,0,0,0
557,1,CASH_OUT,1,C1,1,0,C1,9,8,0
558,1,PAYMENT,1,C1,1,1,M1,0,0,0
559,1,TRANSFER,1,C1,1,0,C2,2,0,0
560,1,PAYMENT,1,C9,1,1,M3,0,0,0
561,1,PAYMENT,1,C4,2,2,M5,0,0,0
562,1,PAYMENT,1,C9,1,1,M9,0,0,0
563,1,PAYMENT,1,C6,1,1,M6,0,0,0
564,1,PAYMENT,1,C9,1,1,M7,0,0,0
565,1,PAYMENT,1,C1,1,1,M9,0,0,0
566,1,PAYMENT,1,C1,1,1,M7,0,0,0
567,1,PAYMENT,1,C5,1,0,M2,0,0,0
568,1,PAYMENT,1,C1,0,0,M1,0,0,0
569,1,PAYMENT,1,C2,0,0,M6,0,0,0
570,1,PAYMENT,1,C1,0,0,M9,0,0,0
571,1,PAYMENT,1,C1,0,0,M3,0,0,0
572,1,PAYMENT,1,C1,0,0,M4,0,0,0
573,1,PAYMENT,1,C1,0,0,M3,0,0,0
574,1,PAYMENT,1,C1,0,0,M1,0,0,0
575,1,PAYMENT,1,C1,0,0,M1,0,0,0
576,1,PAYMENT,1,C1,0,0,M1,0,0,0
577,1,PAYMENT,1,C1,0,0,M2,0,0,0
578,1,PAYMENT,1,C3,0,0,M3,0,0,0
579,1,PAYMENT,1,C5,0,0,M1,0,0,0
580,1,PAYMENT,1,C1,0,0,M5,0,0,0
581,1,PAYMENT,1,C1,0,0,M1,0,0,0
582,1,PAYMENT,1,C7,0,0,M1,0,0,0
583,1,PAYMENT,1,C8,0,0,M5,0,0,0
584,1,PAYMENT,1,C1,1,1,M1,0,0,0
585,1,PAYMENT,1,C1,1,1,M6,0,0,0
586,1,PAYMENT,1,C2,1,1,M7,0,0,0
587,1,PAYMENT,1,C1,1,0,M1,0,0,0
588,1,PAYMENT,1,C1,0,0,M3,0,0,0
589,1,DEBIT,1,C1,1,1,C4,5,5,0
590,1,PAYMENT,1,C1,1,1,M9,0,0,0
591,1,PAYMENT,1,C2,1,1,M1,0,0,0
592,1,PAYMENT,1,C2,1,1,M1,0,0,0
593,1,PAYMENT,1,C1,2,2,M3,0,0,0
594,1,CASH_IN,1,C2,2,2,C6,2,0,0
595,1,CASH_IN,1,C1,2,2,C4,2,1,0
596,1,CASH_IN,1,C6,2,2,C8,1,2,0
597,1,CASH_IN,1,C7,2,2,C9,4,4,0
598,1,CASH_IN,1,C1,2,3,C1,4,1,0
599,1,CASH_IN,1,C1,3,3,C8,1,1,0
600,1,CASH_IN,2,C1,3,4,C1,4,1,0
601,1,CASH_IN,1,C1,4,4,C4,5,5,0
602,1,CASH_IN,1,C2,4,4,C1,8,6,0
603,1,CASH_IN,1,C1,4,4,C1,4,5,0
604,1,CASH_IN,1,C6,4,4,C4,2,1,0
605,1,CASH_IN,1,C1,4,4,C1,2,1,0
606,1,CASH_IN,2,C1,4,4,C4,2,1,0
607,1,CASH_IN,1,C1,4,4,C2,1,0,0
608,1,CASH_IN,1,C5,4,5,C1,5,1,0
609,1,CASH_IN,1,C1,5,5,C5,4,4,0
610,1,CASH_IN,2,C4,5,5,C1,3,1,0
611,1,CASH_IN,1,C3,5,5,C4,4,5,0
612,1,CASH_IN,1,C3,5,5,C1,8,6,0
613,1,CASH_IN,1,C8,5,5,C7,3,0,0
614,1,CASH_IN,1,C6,5,5,C1,1,0,0
615,1,CASH_IN,1,C1,5,5,C1,2,1,0
616,1,CASH_IN,1,C7,5,5,C1,9,8,0
617,1,CASH_IN,1,C1,5,5,C6,1,1,0
618,1,CASH_IN,1,C1,5,5,C1,8,6,0
619,1,CASH_IN,1,C1,5,5,C1,1,0,0
620,1,CASH_IN,1,C1,5,5,C1,3,5,0
621,1,CASH_IN,1,C1,5,5,C2,3,4,0
622,1,CASH_IN,1,C1,5,5,C1,2,1,0
623,1,CASH_IN,1,C1,5,5,C1,1,0,0
624,1,CASH_IN,1,C1,5,5,C7,2,1,0
625,1,CASH_IN,1,C8,5,5,C4,4,5,0
626,1,CASH_IN,2,C1,5,5,C1,2,1,0
627,1,CASH_IN,1,C1,5,5,C1,5,1,0
628,1,CASH_IN,1,C7,5,5,C1,8,6,0
629,1,CASH_IN,1,C1,5,5,C7,3,0,0
630,1,CASH_IN,1,C8,5,6,C6,5,6,0
631,1,CASH_IN,1,C9,6,6,C1,2,1,0
632,1,CASH_IN,1,C6,6,6,C3,4,4,0
633,1,CASH_IN,2,C1,6,6,C7,2,0,0
634,1,CASH_IN,1,C8,6,6,C1,8,6,0
635,1,CASH_IN,1,C2,6,6,C1,2,2,0
636,1,CASH_IN,1,C6,6,6,C1,9,8,0
637,1,CASH_IN,1,C1,6,6,C1,4,4,0
638,1,CASH_IN,1,C1,6,6,C1,4,0,0
639,1,CASH_IN,1,C6,6,6,C1,4,4,0
640,1,CASH_IN,1,C2,6,6,C7,2,0,0
641,1,CASH_IN,1,C9,6,6,C1,1,1,0
642,1,CASH_IN,1,C8,6,6,C1,4,5,0
643,1,CASH_IN,1,C8,6,6,C1,2,4,0
644,1,CASH_IN,1,C1,6,6,C9,3,5,0
645,1,CASH_IN,1,C1,6,6,C3,4,4,0
646,1,CASH_IN,1,C2,6,6,C7,4,4,0
647,1,CASH_IN,1,C1,6,6,C2,2,3,0
648,1,CASH_IN,1,C5,6,6,C5,4,4,0
649,1,CASH_IN,1,C1,6,6,C2,3,4,0
650,1,CASH_IN,1,C7,6,6,C1,3,4,0
651,1,CASH_IN,1,C6,6,6,C2,2,1,0
652,1,CASH_IN,1,C1,6,6,C1,2,4,0
653,1,CASH_IN,1,C1,6,6,C9,2,6,0
654,1,CASH_IN,1,C3,6,6,C7,4,4,0
655,1,CASH_IN,2,C1,6,6,C1,4,0,0
656,1,CASH_IN,4,C2,6,6,C1,8,8,0
657,1,CASH_IN,1,C1,6,6,C2,2,1,0
658,1,CASH_IN,2,C1,6,6,C1,4,5,0
659,1,CASH_IN,2,C1,6,6,C1,4,5,0
660,1,CASH_IN,1,C1,6,6,C1,2,2,0
661,1,CASH_IN,2,C1,6,6,C1,3,5,0
662,1,CASH_IN,2,C4,6,6,C1,8,6,0
663,1,PAYMENT,1,C1,1,1,M3,0,0,0
664,1,PAYMENT,1,C3,4,4,M1,0,0,0
665,1,CASH_OUT,1,C1,4,4,C1,3,4,0
666,1,CASH_OUT,1,C1,4,3,C3,3,4,0
667,1,PAYMENT,1,C1,1,1,M9,0,0,0
668,1,PAYMENT,1,C1,1,1,M1,0,0,0
669,1,DEBIT,1,C7,2,2,C2,1,1,0
670,1,DEBIT,1,C5,1,1,C2,1,0,0
671,1,PAYMENT,1,C2,1,1,M2,0,0,0
672,1,DEBIT,1,C6,1,1,C1,1,1,0
673,1,PAYMENT,1,C6,1,0,M2,0,0,0
674,1,PAYMENT,1,C1,1,1,M1,0,0,0
675,1,PAYMENT,1,C1,1,1,M7,0,0,0
676,1,PAYMENT,1,C1,1,1,M1,0,0,0
677,1,PAYMENT,1,C1,1,1,M1,0,0,0
678,1,PAYMENT,1,C2,1,1,M1,0,0,0
679,1,PAYMENT,1,C1,1,1,M8,0,0,0
680,1,TRANSFER,1,C1,1,0,C1,0,0,1
681,1,CASH_OUT,1,C1,1,0,C3,1,1,1
682,1,PAYMENT,1,C1,1,1,M2,0,0,0
683,1,DEBIT,1,C1,1,0,C1,1,1,0
684,1,PAYMENT,1,C1,3,3,M2,0,0,0
685,1,PAYMENT,1,C1,1,1,M6,0,0,0
686,1,DEBIT,1,C8,1,1,C1,2,1,0
687,1,CASH_OUT,1,C1,1,0,C1,2,5,0
688,1,CASH_OUT,1,C1,0,0,C1,9,8,0
689,1,CASH_OUT,1,C3,0,0,C1,2,1,0
690,1,CASH_OUT,1,C1,0,0,C2,1,2,0
691,1,CASH_OUT,1,C6,0,0,C1,4,4,0
692,1,CASH_OUT,1,C1,0,0,C1,2,4,0
693,1,CASH_OUT,1,C5,0,0,C1,2,5,0
694,1,CASH_OUT,1,C1,0,0,C3,4,4,0
695,1,CASH_OUT,3,C4,0,0,C1,3,5,0
696,1,CASH_OUT,1,C6,0,0,C1,2,1,0
697,1,CASH_OUT,2,C7,0,0,C1,3,5,0
698,1,CASH_OUT,1,C1,0,0,C1,2,3,0
699,1,CASH_OUT,1,C4,0,0,C1,4,5,0
700,1,CASH_OUT,1,C1,0,0,C1,1,1,0
701,1,CASH_OUT,1,C1,0,0,C1,4,5,0
702,1,CASH_OUT,1,C1,0,0,C3,4,4,0
703,1,CASH_OUT,1,C1,0,0,C1,4,5,0
704,1,CASH_OUT,1,C1,0,0,C1,1,2,0
705,1,CASH_OUT,1,C5,0,0,C1,8,6,0
706,1,CASH_OUT,1,C9,0,0,C8,1,0,0
707,1,CASH_OUT,1,C4,0,0,C1,1,1,0
708,1,CASH_OUT,1,C1,0,0,C2,3,4,0
709,1,CASH_OUT,2,C1,0,0,C9,4,4,0
710,1,PAYMENT,1,C9,1,0,M1,0,0,0
711,1,TRANSFER,1,C1,0,0,C9,1,4,0
712,1,PAYMENT,1,C1,1,1,M2,0,0,0
713,1,PAYMENT,1,C2,1,1,M7,0,0,0
714,1,PAYMENT,1,C8,1,1,M1,0,0,0
715,1,PAYMENT,1,C2,1,1,M1,0,0,0
716,1,CASH_OUT,2,C1,1,0,C3,1,5,0
717,1,TRANSFER,1,C7,0,0,C8,1,2,0
718,1,PAYMENT,1,C1,1,1,M3,0,0,0
719,1,PAYMENT,1,C2,1,0,M8,0,0,0
720,1,PAYMENT,1,C1,1,1,M1,0,0,0
721,1,CASH_OUT,1,C1,1,0,C1,3,0,0
722,1,PAYMENT,1,C1,1,1,M1,0,0,0
723,1,CASH_OUT,2,C7,1,0,C3,2,5,0
724,1,CASH_OUT,2,C7,0,0,C6,1,6,1
725,1,PAYMENT,1,C1,0,0,M1,0,0,0
726,1,PAYMENT,1,C1,1,1,M1,0,0,1
727,1,PAYMENT,1,C4,1,1,M1,0,0,0
728,1,PAYMENT,1,C5,2,2,M1,0,0,0
729,1,PAYMENT,1,C6,2,2,M2,0,0,0
730,1,PAYMENT,1,C8,2,2,M7,0,0,0
731,1,PAYMENT,1,C1,2,1,M1,0,0,0
732,1,PAYMENT,1,C1,1,1,M8,0,0,0
733,1,PAYMENT,1,C8,1,1,M2,0,0,0
734,1,PAYMENT,1,C1,1,1,M4,0,0,0
735,1,PAYMENT,1,C8,1,1,M1,0,0,0
736,1,PAYMENT,1,C1,1,1,M1,0,0,0
737,1,PAYMENT,1,C1,1,1,M1,0,0,0
738,1,PAYMENT,1,C9,1,0,M1,0,0,0
739,1,PAYMENT,1,C2,0,0,M1,0,0,0
740,1,PAYMENT,1,C4,0,0,M4,0,0,0
741,1,PAYMENT,1,C1,0,0,M8,0,0,0
742,1,PAYMENT,1,C2,0,0,M1,0,0,0
743,1,PAYMENT,1,C3,0,0,M6,0,0,0
744,1,PAYMENT,1,C4,0,0,M1,0,0,0
745,1,PAYMENT,1,C4,0,0,M2,0,0,0
746,1,PAYMENT,1,C4,0,0,M2,0,0,0
747,1,PAYMENT,1,C5,0,0,M1,0,0,0
748,1,PAYMENT,1,C8,0,0,M4,0,0,0
749,1,PAYMENT,1,C5,0,0,M1,0,0,0
750,1,PAYMENT,1,C1,1,1,M4,0,0,0
751,1,PAYMENT,1,C2,1,1,M6,0,0,0
752,1,PAYMENT,1,C1,1,1,M1,0,0,0
753,1,PAYMENT,1,C1,2,2,M4,0,0,0
754,1,CASH_IN,2,C1,1,2,C6,5,6,0
755,1,PAYMENT,1,C2,1,1,M1,0,0,0
756,1,PAYMENT,1,C6,1,1,M1,0,0,0
757,1,PAYMENT,1,C1,1,0,M1,0,0,0
758,1,PAYMENT,1,C7,1,0,M8,0,0,0
759,1,PAYMENT,1,C5,1,0,M2,0,0,0
760,1,DEBIT,1,C3,1,1,C1,1,2,0
761,1,PAYMENT,1,C4,1,1,M7,0,0,0
762,1,DEBIT,1,C1,1,1,C1,1,2,0
763,1,PAYMENT,1,C1,1,1,M3,0,0,0
764,1,PAYMENT,1,C6,1,1,M1,0,0,0
765,1,PAYMENT,1,C1,1,0,M6,0,0,0
766,1,PAYMENT,1,C2,3,3,M6,0,0,0
767,1,PAYMENT,1,C1,1,1,M1,0,0,0
768,1,TRANSFER,2,C1,1,0,C8,1,2,0
769,1,TRANSFER,1,C1,2,0,C1,4,5,0
770,1,PAYMENT,1,C7,2,2,M1,0,0,0
771,1,PAYMENT,1,C1,1,1,M1,0,0,0
772,1,PAYMENT,1,C1,1,1,M8,0,0,1
773,1,DEBIT,1,C1,2,2,C1,1,2,0
774,1,PAYMENT,1,C1,1,1,M6,0,0,0
775,1,PAYMENT,1,C9,1,1,M1,0,0,0
776,1,CASH_OUT,1,C2,1,0,C9,3,5,0
777,1,PAYMENT,1,C1,1,1,M5,0,0,0
778,1,PAYMENT,1,C8,1,1,M1,0,0,0
779,1,PAYMENT,1,C7,1,1,M1,0,0,0
780,1,PAYMENT,1,C1,1,0,M7,0,0,0
781,1,TRANSFER,2,C1,1,0,C9,1,2,0
782,1,PAYMENT,1,C1,1,1,M6,0,0,0
783,1,PAYMENT,1,C1,1,1,M2,0,0,0
784,1,PAYMENT,1,C2,1,1,M4,0,0,0
785,1,DEBIT,1,C1,1,1,C1,1,1,0
786,1,PAYMENT,1,C2,2,2,M7,0,0,0
787,1,PAYMENT,1,C1,2,1,M8,0,0,0
788,1,PAYMENT,1,C2,1,1,M1,0,0,0
789,1,TRANSFER,1,C2,1,1,C1,1,0,0
790,1,TRANSFER,1,C5,1,0,C1,1,1,0
791,1,TRANSFER,1,C1,0,0,C1,2,4,0
792,1,TRANSFER,1,C4,0,0,C3,1,0,0
793,1,TRANSFER,1,C1,0,0,C6,1,1,0
794,1,TRANSFER,3,C1,0,0,C1,4,5,0
795,1,TRANSFER,3,C1,0,0,C3,4,5,0
796,1,TRANSFER,1,C6,0,0,C1,1,1,0
797,1,TRANSFER,5,C3,0,0,C6,5,6,0
798,1,TRANSFER,4,C1,0,0,C1,9,8,0
799,1,TRANSFER,2,C7,0,0,C3,4,5,0
800,1,TRANSFER,4,C1,0,0,C1,9,8,1
801,1,TRANSFER,4,C1,0,0,C3,4,5,0
802,1,TRANSFER,4,C2,0,0,C2,5,6,0
803,1,TRANSFER,2,C5,0,0,C1,4,5,0
804,1,TRANSFER,2,C1,0,0,C5,4,4,0
805,1,DEBIT,1,C2,1,1,C1,1,2,0
806,1,PAYMENT,1,C7,1,1,M1,0,0,0
807,1,DEBIT,1,C1,1,1,C9,2,2,0
808,1,PAYMENT,1,C1,1,1,M1,0,0,0
809,1,PAYMENT,1,C1,1,1,M2,0,0,0
810,1,PAYMENT,1,C1,2,2,M9,0,0,0
811,1,TRANSFER,1,C1,1,0,C1,0,1,0
812,1,CASH_OUT,2,C1,0,0,C1,8,6,0
813,1,PAYMENT,1,C1,1,1,M1,0,0,0
814,1,PAYMENT,1,C1,1,1,M1,0,0,0
815,1,PAYMENT,1,C5,1,0,M2,0,0,0
816,1,PAYMENT,1,C1,2,2,M1,0,0,0
817,1,CASH_OUT,1,C1,2,2,C1,2,3,0
818,1,CASH_OUT,1,C1,2,2,C9,2,4,0
819,1,PAYMENT,1,C1,1,1,M1,0,0,0
820,1,PAYMENT,1,C1,1,1,M1,0,0,0
821,1,CASH_OUT,1,C2,1,0,C5,2,3,0
822,1,DEBIT,1,C4,1,0,C8,1,1,0
823,1,PAYMENT,1,C9,1,1,M2,0,0,0
824,1,PAYMENT,1,C3,1,1,M1,0,0,0
825,1,PAYMENT,1,C7,1,1,M1,0,0,0
826,1,PAYMENT,1,C1,1,1,M1,0,0,0
827,1,PAYMENT,1,C1,1,0,M1,0,0,0
828,1,PAYMENT,1,C7,1,0,M8,0,0,0
829,1,DEBIT,1,C2,1,1,C6,1,2,0
830,1,TRANSFER,3,C8,2,0,C1,0,5,0
831,1,PAYMENT,1,C1,1,1,M9,0,0,0
832,1,PAYMENT,1,C1,1,0,M1,0,0,0
833,1,CASH_OUT,1,C1,0,0,C1,2,1,0
834,1,CASH_OUT,1,C1,0,0,C2,5,6,0
835,1,CASH_OUT,1,C1,0,0,C6,2,6,0
836,1,CASH_OUT,1,C1,0,0,C9,4,5,0
837,1,CASH_OUT,1,C2,0,0,C9,2,4,0
838,1,CASH_OUT,1,C4,0,0,C2,1,1,0
839,1,CASH_OUT,1,C2,0,0,C4,4,5,0
840,1,CASH_OUT,2,C7,0,0,C9,4,5,0
841,1,CASH_OUT,3,C1,0,0,C1,4,5,0
842,1,CASH_OUT,3,C1,0,0,C1,4,4,0
843,1,CASH_OUT,1,C1,0,0,C9,4,5,0
844,1,CASH_OUT,1,C1,0,0,C9,4,5,0
845,1,CASH_OUT,1,C5,0,0,C1,8,6,0
846,1,CASH_OUT,1,C1,0,0,C1,3,0,0
847,1,CASH_OUT,1,C4,0,0,C8,2,2,0
848,1,CASH_OUT,1,C1,0,0,C1,4,5,0
849,1,CASH_OUT,1,C1,0,0,C1,3,5,0
850,1,CASH_OUT,1,C4,0,0,C2,3,4,0
851,1,CASH_OUT,1,C1,0,0,C3,4,5,1
852,1,CASH_OUT,1,C1,0,0,C1,1,1,0
853,1,CASH_OUT,1,C1,0,0,C5,1,1,0
854,1,CASH_OUT,2,C9,0,0,C1,4,5,0
855,1,CASH_OUT,1,C1,0,0,C5,4,4,0
856,1,CASH_OUT,1,C1,0,0,C1,2,1,0
857,1,CASH_OUT,1,C1,0,0,C4,4,5,0
858,1,CASH_OUT,1,C7,0,0,C5,1,1,0
859,1,CASH_OUT,1,C4,0,0,C1,2,1,0
860,1,CASH_OUT,1,C9,0,0,C1,2,2,0
861,1,CASH_OUT,1,C1,0,0,C9,2,2,0
862,1,CASH_OUT,1,C1,0,0,C2,2,0,0
863,1,CASH_OUT,1,C7,0,0,C1,2,4,0
864,1,CASH_OUT,1,C4,0,0,C6,1,0,0
865,1,CASH_OUT,3,C3,0,0,C1,5,1,0
866,1,CASH_OUT,1,C1,0,0,C1,1,0,0
867,1,CASH_OUT,1,C1,0,0,C4,2,4,0
868,1,CASH_OUT,2,C7,0,0,C1,3,5,0
869,1,CASH_OUT,1,C1,0,0,C5,2,3,0
870,1,CASH_OUT,2,C1,0,0,C3,4,4,0
871,1,CASH_OUT,1,C2,0,0,C1,8,6,0
872,1,CASH_OUT,1,C1,0,0,C2,5,6,0
873,1,CASH_OUT,1,C1,0,0,C1,8,6,0
874,1,CASH_OUT,1,C1,0,0,C4,4,5,0
875,1,CASH_OUT,1,C1,0,0,C1,2,2,0
876,1,CASH_OUT,1,C1,0,0,C3,4,4,0
877,1,CASH_OUT,1,C4,0,0,C1,2,2,0
878,1,CASH_OUT,2,C2,0,0,C1,4,5,0
879,1,CASH_OUT,1,C6,0,0,C4,3,5,0
880,1,CASH_OUT,1,C4,0,0,C1,8,6,0
881,1,CASH_OUT,2,C1,0,0,C1,4,0,0
882,1,CASH_OUT,1,C4,0,0,C1,2,3,0
883,1,CASH_OUT,1,C1,0,0,C9,1,4,0
884,1,CASH_OUT,1,C1,0,0,C1,4,0,0
885,1,CASH_OUT,1,C1,0,0,C9,2,4,0
886,1,CASH_OUT,1,C1,0,0,C1,2,1,0
887,1,CASH_OUT,1,C1,0,0,C1,1,2,0
888,1,CASH_OUT,1,C1,0,0,C9,1,1,0
889,1,CASH_OUT,1,C1,0,0,C1,2,1,0
890,1,CASH_OUT,1,C4,0,0,C1,3,2,0
891,1,CASH_OUT,1,C1,0,0,C4,4,5,0
892,1,CASH_OUT,1,C9,0,0,C1,2,2,0
893,1,CASH_OUT,1,C7,0,0,C3,2,1,0
894,1,CASH_OUT,1,C1,0,0,C9,2,4,0
895,1,CASH_OUT,1,C6,0,0,C1,8,8,0
896,1,CASH_OUT,1,C8,0,0,C1,2,2,0
897,1,CASH_OUT,2,C1,0,0,C4,4,5,0
898,1,CASH_OUT,1,C5,0,0,C1,2,3,0
899,1,CASH_OUT,1,C7,0,0,C1,4,4,0
900,1,PAYMENT,1,C9,2,2,M9,0,0,0
901,1,PAYMENT,1,C1,2,2,M8,0,0,0
902,1,PAYMENT,1,C6,1,1,M1,0,0,0
903,1,PAYMENT,1,C3,1,1,M7,0,0,0
904,1,PAYMENT,1,C1,1,1,M1,0,0,0
905,1,PAYMENT,1,C1,1,1,M1,0,0,0
906,1,PAYMENT,1,C1,1,1,M1,0,0,0
907,1,PAYMENT,1,C1,1,1,M1,0,0,0
908,1,PAYMENT,1,C6,1,1,M7,0,0,0
909,1,PAYMENT,1,C1,1,0,M1,0,0,0
910,1,PAYMENT,1,C6,0,0,M5,0,0,0
911,1,PAYMENT,1,C1,0,0,M1,0,0,0
912,1,PAYMENT,1,C1,0,0,M2,0,0,0
913,1,PAYMENT,1,C1,0,0,M1,0,0,0
914,1,PAYMENT,1,C9,0,0,M2,0,0,0
915,1,PAYMENT,1,C9,0,0,M1,0,0,0
916,1,PAYMENT,1,C1,1,1,M5,0,0,0
917,1,PAYMENT,1,C9,0,0,M8,0,0,0
918,1,CASH_OUT,1,C1,0,0,C9,2,4,0
919,1,PAYMENT,1,C9,1,1,M4,0,0,0
920,1,PAYMENT,1,C1,1,1,M1,0,0,0
921,1,TRANSFER,1,C1,1,0,C1,2,1,0
922,1,DEBIT,1,C6,1,1,C1,1,1,0
923,1,PAYMENT,1,C1,1,1,M1,0,0,0
924,1,PAYMENT,1,C1,1,1,M1,0,0,0
925,1,CASH_OUT,2,C1,1,0,C9,3,2,0
926,1,PAYMENT,1,C8,1,0,M6,0,0,0
927,1,CASH_OUT,2,C8,2,2,C1,1,2,0
928,1,PAYMENT,1,C1,1,1,M1,0,0,0
929,1,CASH_IN,1,C6,1,2,C4,2,1,0
930,1,PAYMENT,1,C1,2,2,M1,0,0,0
931,1,PAYMENT,1,C1,2,2,M1,0,0,0
932,1,PAYMENT,1,C1,1,1,M1,0,0,0
933,1,DEBIT,1,C9,1,1,C1,1,0,0
934,1,PAYMENT,1,C7,1,1,M1,0,0,0
935,1,PAYMENT,1,C1,1,1,M1,0,0,0
936,1,PAYMENT,1,C1,1,1,M1,0,0,0
937,1,CASH_OUT,1,C1,1,0,C3,4,5,0
938,1,DEBIT,1,C2,1,1,C1,1,0,0
939,1,CASH_IN,1,C1,1,1,C3,0,2,0
940,1,PAYMENT,1,C7,1,1,M1,0,0,0
941,1,PAYMENT,1,C2,1,0,M2,0,0,0
942,1,PAYMENT,1,C1,1,1,M4,0,0,1
943,1,PAYMENT,1,C1,2,2,M1,0,0,0
944,1,PAYMENT,1,C7,1,1,M7,0,0,0
945,1,PAYMENT,1,C1,1,1,M9,0,0,0
946,1,PAYMENT,1,C1,1,1,M9,0,0,0
947,1,PAYMENT,1,C2,1,1,M6,0,0,0
948,1,PAYMENT,1,C8,2,1,M1,0,0,0
949,1,PAYMENT,1,C1,1,1,M3,0,0,0
950,1,DEBIT,1,C2,1,1,C1,2,1,0
951,1,PAYMENT,1,C1,1,1,M1,0,0,0
